"2101.06698","King-Yeung Lam","King-Yeung Lam and Xiao Yu","Asymptotic spreading of KPP reactive fronts in heterogeneous shifting
  environments",,,,,"math.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the asymptotic spreading of Kolmogorov-Petrovsky-Piskunov (KPP)
fronts in heterogeneous shifting habitats, with any number of shifting speeds,
by further developing the method based on the theory of viscosity solutions of
Hamilton-Jacobi equations. Our framework addresses both reaction-diffusion
equation and integro-differential equations with a distributed time-delay. The
latter leads to a class of limiting equations of Hamilton-Jacobi-type depending
on the variable $x/t$ and in which the time and space derivatives are coupled
together. We will first establish uniqueness results for these Hamilton-Jacobi
equations using elementary arguments, and then characterize the spreading speed
in terms of a reduced equation on a one-dimensional domain in the variable
$s=x/t$. In terms of the standard Fisher-KPP equation, our results leads to a
new class of ""asymptotically homogeneous"" environments which share the same
spreading speed with the corresponding homogeneous environments.
","[{""version"":""v1"",""created"":""Sun, 17 Jan 2021 16:04:53 GMT""},{""version"":""v2"",""created"":""Thu, 21 Jan 2021 16:37:21 GMT""}]","2021-01-22"
"2101.06699","Cheng Yi","Cheng Yi, Shiyu Zhou, Bo Xu","Efficiently Fusing Pretrained Acoustic and Linguistic Encoders for
  Low-resource Speech Recognition",,,"10.1109/LSP.2021.3071668",,"cs.CL cs.SD eess.AS","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  End-to-end models have achieved impressive results on the task of automatic
speech recognition (ASR). For low-resource ASR tasks, however, labeled data can
hardly satisfy the demand of end-to-end models. Self-supervised acoustic
pre-training has already shown its amazing ASR performance, while the
transcription is still inadequate for language modeling in end-to-end models.
In this work, we fuse a pre-trained acoustic encoder (wav2vec2.0) and a
pre-trained linguistic encoder (BERT) into an end-to-end ASR model. The fused
model only needs to learn the transfer from speech to language during
fine-tuning on limited labeled data. The length of the two modalities is
matched by a monotonic attention mechanism without additional parameters.
Besides, a fully connected layer is introduced for the hidden mapping between
modalities. We further propose a scheduled fine-tuning strategy to preserve and
utilize the text context modeling ability of the pre-trained linguistic
encoder. Experiments show our effective utilizing of pre-trained modules. Our
model achieves better recognition performance on CALLHOME corpus (15 hours)
than other end-to-end models.
","[{""version"":""v1"",""created"":""Sun, 17 Jan 2021 16:12:44 GMT""},{""version"":""v2"",""created"":""Sun, 24 Jan 2021 13:27:57 GMT""}]","2021-05-12"
"2101.06700","Finnian Gray","Finnian Gray, Tsuyoshi Houri, David Kubiznak, Yukinori Yasui","Symmetry operators for the conformal wave equation in rotating black
  hole spacetimes","v2: extended version which contains discussion of conformally
  invariant symmetry operators",,"10.1103/PhysRevD.104.084042",,"gr-qc hep-th","http://creativecommons.org/licenses/by/4.0/","  We present covariant symmetry operators for the conformal wave equation in
the (off-shell) Kerr-NUT-AdS spacetimes. These operators, that are constructed
from the principal Killing-Yano tensor, its `symmetry descendants', and the
curvature tensor, guarantee separability of the conformal wave equation in
these spacetimes. We next discuss how these operators give rise to a full set
of conformally invariant mutually commuting operators for the conformally
rescaled spacetimes and underlie the $R$-separability of the conformal wave
equation therein. Finally, by employing the WKB approximation we derive the
associated Hamilton-Jacobi equation with a scalar curvature potential term and
show its separability in the Kerr-NUT-AdS spacetimes.
","[{""version"":""v1"",""created"":""Sun, 17 Jan 2021 16:15:58 GMT""},{""version"":""v2"",""created"":""Thu, 29 Apr 2021 22:01:24 GMT""}]","2021-10-20"
"2101.06701","Max Hays","M. Hays, V. Fatemi, D. Bouman, J. Cerrillo, S. Diamond, K. Serniak, T.
  Connolly, P. Krogstrup, J. Nyg{\aa}rd, A. Levy Yeyati, A. Geresdi, M. H.
  Devoret","Coherent manipulation of an Andreev spin qubit",,,"10.1126/science.abf0345",,"cond-mat.mes-hall cond-mat.supr-con quant-ph","http://creativecommons.org/licenses/by/4.0/","  Two promising architectures for solid-state quantum information processing
are electron spins in semiconductor quantum dots and the collective
electromagnetic modes of superconducting circuits. In some aspects, these two
platforms are dual to one another: superconducting qubits are more easily
coupled but are relatively large among quantum devices $(\sim\mathrm{mm})$,
while electrostatically-confined electron spins are spatially compact ($\sim
\mathrm{\mu m}$) but more complex to link. Here we combine beneficial aspects
of both platforms in the Andreev spin qubit: the spin degree of freedom of an
electronic quasiparticle trapped in the supercurrent-carrying Andreev levels of
a Josephson semiconductor nanowire. We demonstrate coherent spin manipulation
by combining single-shot circuit-QED readout and spin-flipping Raman
transitions, finding a spin-flip time $T_S = 17~\mathrm{\mu s}$ and a spin
coherence time $T_{2E}=52~\mathrm{ns}$. These results herald a new spin qubit
with supercurrent-based circuit-QED integration and further our understanding
and control of Andreev levels -- the parent states of Majorana zero modes -- in
semiconductor-superconductor heterostructures.
","[{""version"":""v1"",""created"":""Sun, 17 Jan 2021 16:17:28 GMT""}]","2021-08-16"
"2101.06702","Dachuan Shi","Dachuan Shi, Eldar Sabanovic, Luca Rizzetto, Viktor Skrickij, Roberto
  Oliverio, Nadia Kaviani, Yunguang Ye, Gintautas Bureika, Stefano Ricci,
  Markus Hecht","Deep Learning based Virtual Point Tracking for Real-Time Target-less
  Dynamic Displacement Measurement in Railway Applications",,,"10.1016/j.ymssp.2021.108482",,"cs.CV","http://creativecommons.org/licenses/by-nc-nd/4.0/","  In the application of computer-vision based displacement measurement, an
optical target is usually required to prove the reference. In the case that the
optical target cannot be attached to the measuring objective, edge detection,
feature matching and template matching are the most common approaches in
target-less photogrammetry. However, their performance significantly relies on
parameter settings. This becomes problematic in dynamic scenes where
complicated background texture exists and varies over time. To tackle this
issue, we propose virtual point tracking for real-time target-less dynamic
displacement measurement, incorporating deep learning techniques and domain
knowledge. Our approach consists of three steps: 1) automatic calibration for
detection of region of interest; 2) virtual point detection for each video
frame using deep convolutional neural network; 3) domain-knowledge based rule
engine for point tracking in adjacent frames. The proposed approach can be
executed on an edge computer in a real-time manner (i.e. over 30 frames per
second). We demonstrate our approach for a railway application, where the
lateral displacement of the wheel on the rail is measured during operation. We
also implement an algorithm using template matching and line detection as the
baseline for comparison. The numerical experiments have been performed to
evaluate the performance and the latency of our approach in the harsh railway
environment with noisy and varying backgrounds.
","[{""version"":""v1"",""created"":""Sun, 17 Jan 2021 16:19:47 GMT""},{""version"":""v2"",""created"":""Wed, 20 Jan 2021 23:02:37 GMT""},{""version"":""v3"",""created"":""Sat, 31 Jul 2021 19:44:16 GMT""}]","2021-12-13"
"2101.06703","Alexander Balandin","Amirmahdi Mohammadzadeh, Saba Baraghani, Shenchu Yin, Fariborz Kargar,
  Jonathan P. Bird, and Alexander A. Balandin","Thermally-Driven Charge-Density-Wave Transitions in 1T-TaS2 Thin-Film
  Devices: Prospects for GHz Switching Speed","21 page; 6 figures",,"10.1063/5.0044459",,"physics.app-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We report on the room-temperature switching of 1T-TaS2 thin-film
charge-density-wave devices, using nanosecond-duration electrical pulsing to
construct their time-resolved current-voltage characteristics. The switching
action is based upon the nearly-commensurate to incommensurate
charge-density-wave phase transition in this material, which has a
characteristic temperature of 350 K at thermal equilibrium. For sufficiently
short pulses, with rise times in the nanosecond range, self-heating of the
devices is suppressed, and their current-voltage characteristics are weakly
non-linear and free of hysteresis. This changes as the pulse duration is
increased to 200 ns, where the current develops pronounced hysteresis that
evolves non-monotonically with the pulse duration. By combining the results of
our experiments with a numerical analysis of transient heat diffusion in these
devices, we clearly reveal the thermal origins of their switching. In spite of
this thermal character, our modeling suggests that suitable reduction of the
size of these devices should allow their operation at GHz frequencies.
","[{""version"":""v1"",""created"":""Sun, 17 Jan 2021 16:19:59 GMT""}]","2021-03-17"
"2101.06704","Xingjun Ma","Nodens Koren, Qiuhong Ke, Yisen Wang, James Bailey, Xingjun Ma","Adversarial Interaction Attack: Fooling AI to Misinterpret Human
  Intentions","Preprint",,,,"cs.AI cs.CR cs.CV cs.LG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Understanding the actions of both humans and artificial intelligence (AI)
agents is important before modern AI systems can be fully integrated into our
daily life. In this paper, we show that, despite their current huge success,
deep learning based AI systems can be easily fooled by subtle adversarial noise
to misinterpret the intention of an action in interaction scenarios. Based on a
case study of skeleton-based human interactions, we propose a novel adversarial
attack on interactions, and demonstrate how DNN-based interaction models can be
tricked to predict the participants' reactions in unexpected ways. From a
broader perspective, the scope of our proposed attack method is not confined to
problems related to skeleton data but can also be extended to any type of
problems involving sequential regressions. Our study highlights potential risks
in the interaction loop with AI and humans, which need to be carefully
addressed when deploying AI systems in safety-critical applications.
","[{""version"":""v1"",""created"":""Sun, 17 Jan 2021 16:23:20 GMT""}]","2021-01-19"
"2101.06705","Shingo Sugiyama","Shingo Sugiyama","Low-lying zeros of symmetric power $L$-functions weighted by symmetric
  square $L$-values",,,,,"math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  For a totally real number field $F$ and its ad\`ele ring $\mathbb{A}_F$, let
$\pi$ vary in the set of irreducible cuspidal automorphic representations of
${\rm PGL}_2(\mathbb{A}_F)$ corresponding to primitive Hilbert modular forms of
a fixed weight. Then, we determine the symmetry type of the one-level density
of low-lying zeros of the symmetric power $L$-functions $L(s,{\rm Sym}^r(\pi))$
weighted by special values of symmetric square $L$-functions
$L(\frac{z+1}{2},{\rm Sym}^2(\pi))$ at $z \in [0, 1]$ in the level aspect. If
$0 < z \le 1$, our weighted density in the level aspect has the same symmetry
type as Ricotta and Royer's density of low-lying zeros of symmetric power
$L$-functions for $F=\mathbb{Q}$ with harmonic weight. Hence our result is
regarded as a $z$-interpolation of Ricotta and Royer's result. If $z=0$,
density of low-lying zeros weighted by central values is a different type only
when $r=2$, and it does not appear in random matrix theory as Katz and Sarnak
predicted. Moreover, we propose a conjecture on weighted density of low-lying
zeros of $L$-functions by special $L$-values.
  In the latter part, Appendices A, B and C are dedicated to the comparison
among several generalizations of Zagier's parameterized trace formula. We prove
that the explicit Jacquet-Zagier type trace formula (the ST trace formula) by
Tsuzuki and the author recovers all of Zagier's, Takase's and Mizumoto's
formulas by specializing several data. Such comparison is not so
straightforward and includes non-trivial analytic evaluations.
","[{""version"":""v1"",""created"":""Sun, 17 Jan 2021 16:23:35 GMT""},{""version"":""v2"",""created"":""Wed, 30 Jun 2021 06:30:45 GMT""}]","2021-07-01"
"2101.06706","Cyril Sturtz","Cyril Sturtz and Edouard Kaminski and Angela Limare and Stephen Tait","The fate of particles in a volumetrically heated convective fluid at
  high Prandtl number","31 pages, 16 figures, Supplementary materials available. In press
  (Journal of Fluid Mechanics)",,"10.1017/jfm.2021.862",,"physics.flu-dyn physics.geo-ph","http://creativecommons.org/licenses/by-nc-nd/4.0/","  The dynamics of suspensions plays a crucial role on the evolution of
geophysical systems such as lava lakes, magma chambers and magma oceans. During
their cooling and solidification, these magmatic bodies involve convective
viscous fluids and dispersed solid crystals that can form either a cumulate or
a floating lid by sedimentation. We study such systems based on internal
heating convection experiments in high Prandtl fluids bearing plastic beads. We
aim to determine the conditions required to produce a floating lid or a
sedimented deposit. We show that although the sign of particles buoyancy is the
key parameter, it is not sufficient to predict the particles fate. To
complement the model we introduce the Shields formalism and couple it with
scaling laws describing convection. We propose a generalised Shields number
that enables a self-consistent description of the fate of particles in the
system, especially the possibility to segregate from the convective bulk. We
provide a quantification of the partition of the mass of particles in the
different potential reservoirs (bulk suspension, floating lid, settled
cumulate) through reconciling the suspension stability framework with the
Shields formalism. We illustrate the geophysical implications of the model by
revisiting the problem of the stability of flotation crusts on solidifying
rocky bodies.
","[{""version"":""v1"",""created"":""Sun, 17 Jan 2021 16:32:38 GMT""},{""version"":""v2"",""created"":""Tue, 31 Aug 2021 09:02:27 GMT""}]","2021-11-02"
"2101.06707","Stefan Scholl","Stefan Scholl","Fourier, Gabor, Morlet or Wigner: Comparison of Time-Frequency
  Transforms",,,,,"eess.SP","http://creativecommons.org/licenses/by/4.0/","  In digital signal processing time-frequency transforms are used to analyze
time-varying signals with respect to their spectral contents over time. Apart
from the commonly used short-time Fourier transform, other methods exist in
literature, such as the Wavelet, Stockwell or Wigner-Ville transform.
Consequently, engineers working on digital signal processing tasks are often
faced with the question which transform is appropriate for a specific
application. To address this question, this paper first briefly introduces the
different transforms. Then it compares them with respect to the achievable
resolution in time and frequency and possible artifacts. Finally, the paper
contains a gallery of time-frequency representations of numerous signals from
different fields of applications to allow for visual comparison.
","[{""version"":""v1"",""created"":""Sun, 17 Jan 2021 16:39:33 GMT""}]","2021-01-19"
