"2108.08759","Megha Sundriyal","Megha Sundriyal, Parantak Singh, Md Shad Akhtar, Shubhashis Sengupta,
  Tanmoy Chakraborty","DESYR: Definition and Syntactic Representation Based Claim Detection on
  the Web","10 pages, Accepted at CIKM 2021",,,,"cs.CL","http://creativecommons.org/licenses/by/4.0/","  The formulation of a claim rests at the core of argument mining. To demarcate
between a claim and a non-claim is arduous for both humans and machines, owing
to latent linguistic variance between the two and the inadequacy of extensive
definition-based formalization. Furthermore, the increase in the usage of
online social media has resulted in an explosion of unsolicited information on
the web presented as informal text. To account for the aforementioned, in this
paper, we proposed DESYR. It is a framework that intends on annulling the said
issues for informal web-based text by leveraging a combination of hierarchical
representation learning (dependency-inspired Poincare embedding),
definition-based alignment, and feature projection. We do away with fine-tuning
computer-heavy language models in favor of fabricating a more domain-centric
but lighter approach. Experimental results indicate that DESYR builds upon the
state-of-the-art system across four benchmark claim datasets, most of which
were constructed with informal texts. We see an increase of 3 claim-F1 points
on the LESA-Twitter dataset, an increase of 1 claim-F1 point and 9 macro-F1
points on the Online Comments(OC) dataset, an increase of 24 claim-F1 points
and 17 macro-F1 points on the Web Discourse(WD) dataset, and an increase of 8
claim-F1 points and 5 macro-F1 points on the Micro Texts(MT) dataset. We also
perform an extensive analysis of the results. We make a 100-D pre-trained
version of our Poincare-variant along with the source code.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:00:13 GMT""}]","2021-08-20"
"2108.08760","Kushal Chauhan","Kushal Chauhan, Barath Mohan U, Pradeep Shenoy, Manish Gupta and
  Devarajan Sridharan","Robust outlier detection by de-biasing VAE likelihoods","CVPR 2022. 20 pages and 19 figures",,,,"cs.LG cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Deep networks often make confident, yet, incorrect, predictions when tested
with outlier data that is far removed from their training distributions.
Likelihoods computed by deep generative models (DGMs) are a candidate metric
for outlier detection with unlabeled data. Yet, previous studies have shown
that DGM likelihoods are unreliable and can be easily biased by simple
transformations to input data. Here, we examine outlier detection with
variational autoencoders (VAEs), among the simplest of DGMs. We propose novel
analytical and algorithmic approaches to ameliorate key biases with VAE
likelihoods. Our bias corrections are sample-specific, computationally
inexpensive, and readily computed for various decoder visible distributions.
Next, we show that a well-known image pre-processing technique -- contrast
stretching -- extends the effectiveness of bias correction to further improve
outlier detection. Our approach achieves state-of-the-art accuracies with nine
grayscale and natural image datasets, and demonstrates significant advantages
-- both with speed and performance -- over four recent, competing approaches.
In summary, lightweight remedies suffice to achieve robust outlier detection
with VAEs.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:00:58 GMT""},{""version"":""v2"",""created"":""Wed, 30 Mar 2022 04:32:22 GMT""},{""version"":""v3"",""created"":""Tue, 19 Jul 2022 12:52:19 GMT""}]","2022-07-20"
"2108.08761","Alexander Mittelst\""adt","Alexander Mittelst\""adt, Ludwig A. Th. Greif, Andrei Schliwa","The Emission Directionality of Electronic Intraband Transitions in
  Stacked Quantum Dots","Manuscript submitted for review at APS","Phys. Rev. B 104, 115309 (2021)","10.1103/PhysRevB.104.115309",,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We investigate the emission directionality of electronic intraband
(intersubband) transitions in stacked coupled quantum dots. Using a
well-established eight-band $k \cdot p$ method, we demonstrate that the minor
contributions from the valence band mixing into the conduction band govern the
polarization and emission directionality of electronic $p$-to-$s$-type
intraband transitions. Despite that the contribution from the central-cell part
to the momentum matrix element is dominant, we find, the contribution from the
matrix elements among the envelope functions cannot be neglected. With the help
of an artificial cuboidal quantum dot, we show that the vertical emission from
intraband transitions can be tuned via the emitter's vertical aspect ratio.
Subsequently, we show that these results can be transferred to more realistic
geometries of quantum dots and quantum dot stacks and demonstrate that the
vertical emission can be enhanced from $23$ % to $46$ % by increasing the
emitter's vertical aspect ratio to the isotropic case with a vertical aspect
ratio of 1.0. Therefore, a stacking of a few quantum dots ($\sim$4 for the
investigated structures) is already sufficient to improve the vertical
radiation significantly. Additionally, we discuss the impact of the number of
stacked QDs as well as the effect of the interdot coupling strength on the
radiation properties.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:04:51 GMT""}]","2021-10-04"
"2108.08762","Tobias Huber","Tobias Huber, Silvan Mertes, Stanislava Rangelova, Simon Flutura,
  Elisabeth Andr\'e","Dynamic Difficulty Adjustment in Virtual Reality Exergames through
  Experience-driven Procedural Content Generation",,,"10.1109/SSCI50451.2021.9660086",,"cs.HC cs.AI cs.LG cs.MM","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Virtual Reality (VR) games that feature physical activities have been shown
to increase players' motivation to do physical exercise. However, for such
exercises to have a positive healthcare effect, they have to be repeated
several times a week. To maintain player motivation over longer periods of
time, games often employ Dynamic Difficulty Adjustment (DDA) to adapt the
game's challenge according to the player's capabilities. For exercise games,
this is mostly done by tuning specific in-game parameters like the speed of
objects. In this work, we propose to use experience-driven Procedural Content
Generation for DDA in VR exercise games by procedurally generating levels that
match the player's current capabilities. Not only finetuning specific
parameters but creating completely new levels has the potential to decrease
repetition over longer time periods and allows for the simultaneous adaptation
of the cognitive and physical challenge of the exergame. As a proof-of-concept,
we implement an initial prototype in which the player must traverse a maze that
includes several exercise rooms, whereby the generation of the maze is realized
by a neural network. Passing those exercise rooms requires the player to
perform physical activities. To match the player's capabilities, we use Deep
Reinforcement Learning to adjust the structure of the maze and to decide which
exercise rooms to include in the maze. We evaluate our prototype in an
exploratory user study utilizing both biodata and subjective questionnaires.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:06:16 GMT""}]","2022-02-03"
"2108.08763","Samuel Raymond","Samuel J. Raymond, Yuzhe Liu, Nicholas J. Cecchi, Eli Rice, Ashlyn A.
  Callan, Landon P. Watson, Sohrab Sami, Zhou Zhou, Xiaogai Li, Svein Kleiven,
  Michael Zeineh, David B. Camarillo","A comparison of sports-related head accelerations with and without
  direct head impacts",,,,,"physics.data-an","http://creativecommons.org/licenses/by/4.0/","  Concussion and repeated exposure to mild traumatic brain injury are risks for
athletes in many sports. While direct head impacts are analyzed to improve the
detection and awareness of head acceleration events so that an athlete's brain
health can be appropriately monitored and treated. However, head accelerations
can also be induced by impacts with little or no head involvement. In this work
we evaluated if impacts that do not involve direct head contact, such as being
pushed in the torso, can be sufficient in collegiate American football to
induce head accelerations comparable to direct head impacts. Datasets of
impacts with and without direct head contact were collected and compared. These
datasets were gathered using a state-of-the-art impact detection algorithm
embedded in an instrumented mouthguard to record head kinematics. Video
analysis was used to differentiate between impact types. In total, 15 impacts
of each type were used in comparison, with clear video screenshots available to
distinguish each impact type. Analysis of the kinematics showed that the
impacts without direct head contact achieved similar levels of linear and
angular accelerations during impact compared to those from direct head impacts.
Finite element analyses using the median and peak kinematic signals were used
to calculate maximum principal strain of the brain. Statistical analysis
revealed that no significant difference was found between the two datasets
based on a Bonferroni-adjusted p-value threshold of 0.017 , with the exception
of peak linear acceleration. Impacts without direct head contact showed higher
mean values of peak linear acceleration values of 17.6 g compared to the
direct-head impact mean value of 6.1g. These results indicated that impacts
other than direct head impacts could still produce meaningful kinematic loads
in the head and as such should be included in athlete health monitoring.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:07:16 GMT""},{""version"":""v2"",""created"":""Tue, 12 Oct 2021 12:13:58 GMT""}]","2021-10-13"
"2108.08764","Corn\'e Koks","C. Koks, M. P. van Exter","Observation of mode-mixing in the eigenmodes of an optical microcavity","7 pages, 3 figures",,"10.1364/OE.439224",,"physics.optics","http://creativecommons.org/licenses/by/4.0/","  We present a method to determine the complex coupling parameter of a
two-coupled-modes system by directly measuring the coupled eigenmodes rather
than their eigenvalues. This method is useful because mode-mixing can be
observed even if frequency shifts can not be measured. It also allows to
determine the complex coupling parameter, from which we conclude that the
observed coupling is mainly conservative. We observe mode-mixing in an optical
microcavity, where the modes couple primarily at the mirror surface, as
confirmed by AFM measurements. The presented method is general and can be
applied to other systems to measure mode coupling more accurately and to
determine the nature of the coupling.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:11:02 GMT""}]","2022-01-19"
"2108.08765","Yufeng Zhang","Zhihan Liu, Yufeng Zhang, Zuyue Fu, Zhuoran Yang, and Zhaoran Wang","Provably Efficient Generative Adversarial Imitation Learning for Online
  and Offline Setting with Linear Function Approximation","54 pages, in submission",,,,"cs.LG cs.AI math.OC stat.ML","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In generative adversarial imitation learning (GAIL), the agent aims to learn
a policy from an expert demonstration so that its performance cannot be
discriminated from the expert policy on a certain predefined reward set. In
this paper, we study GAIL in both online and offline settings with linear
function approximation, where both the transition and reward function are
linear in the feature maps. Besides the expert demonstration, in the online
setting the agent can interact with the environment, while in the offline
setting the agent only accesses an additional dataset collected by a prior. For
online GAIL, we propose an optimistic generative adversarial policy
optimization algorithm (OGAP) and prove that OGAP achieves
$\widetilde{\mathcal{O}}(H^2 d^{3/2}K^{1/2}+KH^{3/2}dN_1^{-1/2})$ regret. Here
$N_1$ represents the number of trajectories of the expert demonstration, $d$ is
the feature dimension, and $K$ is the number of episodes.
  For offline GAIL, we propose a pessimistic generative adversarial policy
optimization algorithm (PGAP). For an arbitrary additional dataset, we obtain
the optimality gap of PGAP, achieving the minimax lower bound in the
utilization of the additional dataset. Assuming sufficient coverage on the
additional dataset, we show that PGAP achieves
$\widetilde{\mathcal{O}}(H^{2}dK^{-1/2}
+H^2d^{3/2}N_2^{-1/2}+H^{3/2}dN_1^{-1/2} \ )$ optimality gap. Here $N_2$
represents the number of trajectories of the additional dataset with sufficient
coverage.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:16:00 GMT""}]","2021-08-20"
"2108.08766","Benjamin Afflerbach","Benjamin T. Afflerbach, Lane Schultz, John H. Perepezko, Paul M.
  Voyles, Izabela Szlufarska, Dane Morgan","Molecular simulation-derived features for machine learning predictions
  of metal glass forming ability",,"Comput. Mater. Sci. 199 (2021) 110728","10.1016/j.commatsci.2021.110728",,"cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We have developed models of metallic alloy glass forming ability based on
newly computationally accessible features obtained from molecular dynamics
simulations. In this work we showed that it is possible to increase the
predictive value of GFA models by using input features obtained from molecular
dynamics simulations. Such features require only relatively straightforward and
scalable simulations, making them significantly easier and less expensive to
obtain than experimental measurements. We generated a database of molecular
dynamics critical cooling rates along with associated candidate features that
are inspired from previous research on GFA. Out of the list of 9 proposed GFA
features, we identify two as being the most important to performance through a
LASSO model. Enthalpy of crystallization and icosahedral-like fraction at 100 K
showed promise because they enable a significant improvement to model
performance and because they are accessible to flexible ab initio quantum
mechanical methods readily applicable to almost all systems. This advancement
in computationally accessible features for machine learning predictions GFA
will enable future models to more accurately predict new glass forming alloys.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:16:15 GMT""}]","2021-08-20"
"2108.08767","Nikos Zarifis","Ilias Diakonikolas, Daniel M. Kane, Vasilis Kontonis, Christos Tzamos,
  Nikos Zarifis","Learning General Halfspaces with General Massart Noise under the
  Gaussian Distribution","Revised presentation",,,,"cs.LG cs.DS math.ST stat.ML stat.TH","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the problem of PAC learning halfspaces on $\mathbb{R}^d$ with
Massart noise under the Gaussian distribution. In the Massart model, an
adversary is allowed to flip the label of each point $\mathbf{x}$ with unknown
probability $\eta(\mathbf{x}) \leq \eta$, for some parameter $\eta \in
[0,1/2]$. The goal is to find a hypothesis with misclassification error of
$\mathrm{OPT} + \epsilon$, where $\mathrm{OPT}$ is the error of the target
halfspace. This problem had been previously studied under two assumptions: (i)
the target halfspace is homogeneous (i.e., the separating hyperplane goes
through the origin), and (ii) the parameter $\eta$ is strictly smaller than
$1/2$. Prior to this work, no nontrivial bounds were known when either of these
assumptions is removed. We study the general problem and establish the
following:
  For $\eta <1/2$, we give a learning algorithm for general halfspaces with
sample and computational complexity
$d^{O_{\eta}(\log(1/\gamma))}\mathrm{poly}(1/\epsilon)$, where $\gamma
=\max\{\epsilon, \min\{\mathbf{Pr}[f(\mathbf{x}) = 1],
\mathbf{Pr}[f(\mathbf{x}) = -1]\} \}$ is the bias of the target halfspace $f$.
Prior efficient algorithms could only handle the special case of $\gamma =
1/2$. Interestingly, we establish a qualitatively matching lower bound of
$d^{\Omega(\log(1/\gamma))}$ on the complexity of any Statistical Query (SQ)
algorithm.
  For $\eta = 1/2$, we give a learning algorithm for general halfspaces with
sample and computational complexity $O_\epsilon(1) d^{O(\log(1/\epsilon))}$.
This result is new even for the subclass of homogeneous halfspaces; prior
algorithms for homogeneous Massart halfspaces provide vacuous guarantees for
$\eta=1/2$. We complement our upper bound with a nearly-matching SQ lower bound
of $d^{\Omega(\log(1/\epsilon))}$, which holds even for the special case of
homogeneous halfspaces.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:16:48 GMT""},{""version"":""v2"",""created"":""Mon, 8 Nov 2021 16:33:46 GMT""}]","2021-11-09"
"2108.08769","Shannon Leakey","Shannon Leakey, Vassilis Glenis, Caspar J. M. Hewett","Riemann solvers and pressure gradients in Godunov-type schemes for
  variable density incompressible flows","36 pages, 7 figures, submitted to ""Computer Methods in Applied
  Mechanics and Engineering""","Comput. Methods Appl. Mech. Eng. (2022) 393:114763","10.1016/j.cma.2022.114763",,"physics.flu-dyn","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Variable density incompressible flows are governed by parabolic equations.
The artificial compressibility method makes these equations hyperbolic-type,
which means that they can be solved using techniques developed for compressible
flows, such as Godunov-type schemes. While the artificial compressibility
method is well-established, its application to variable density flows has been
largely neglected in the literature. This paper harnesses recent advances in
the wider field by applying a more robust Riemann solver and a more easily
parallelisable time discretisation to the variable density equations than
previously. We also develop a new method for calculating the pressure gradient
as part of the second-order reconstruction step. Based on a rearrangement of
the momentum equation and an exploitation of the other gradients and source
terms, the new pressure gradient calculation automatically captures the
pressure gradient discontinuity at the free surface. Benchmark tests
demonstrate the improvements gained by this robust Riemann solver and new
pressure gradient calculation.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:20:53 GMT""}]","2022-03-09"
